account_id,customer_id,account_type,account_status,open_date,currency_code,balance
ACCT200780,CUST101291,Savings,Active,2025-10-13,USD,44823.03
ACCT200781,CUST100388,Credit Card,Active,2025-12-03,USD,-1124.03
ACCT200782,CUST101001,Savings,Active,2024-08-11,USD,29647.27
ACCT200783,CUST101976,Savings,Active,2023-04-30,USD,24984.21
ACCT200784,CUST100114,Money Market,Active,2024-08-23,USD,1852.13
ACCT200785,CUST101339,Savings,Active,2022-12-09,USD,10583.91
ACCT200786,CUST100305,Savings,Active,2024-04-13,USD,43712.77
ACCT200787,CUST101001,Checking,Active,2026-02-02,USD,36772.99
ACCT200788,CUST101436,Money Market,Active,2024-04-06,USD,2290.08
ACCT200789,CUST101680,Savings,Active,2023-08-26,USD,45233.12
ACCT200790,CUST101674,Checking,Active,2024-04-05,USD,29552.12
ACCT200791,CUST100129,Savings,Active,2024-04-21,USD,30781.43
ACCT200792,CUST101389,Credit Card,Active,2026-05-28,USD,-35.61
ACCT200793,CUST100658,Savings,Active,2024-06-13,USD,27294.24
ACCT200794,CUST100687,Credit Card,Active,2022-07-28,USD,-813.83
ACCT200795,CUST100757,Credit Card,Active,2024-03-25,USD,-1663.9
ACCT200796,CUST100204,Money Market,Active,2023-11-07,USD,2034.94
ACCT200797,CUST101801,Checking,Active,2022-06-13,USD,7887.68
ACCT200798,CUST101334,Checking,Active,2024-01-12,USD,4457.06
ACCT200799,CUST100974,Savings,Active,2023-08-30,USD,39612.04
ACCT200800,CUST100843,Savings,Active,2025-02-18,USD,26154.34
ACCT200801,CUST101468,Savings,Active,2022-01-04,CAD,29813.6
ACCT200802,CUST100712,Savings,Active,2024-01-04,USD,39129.15
ACCT200803,CUST100195,Checking,Active,2023-08-05,EUR,49330.18
ACCT200804,CUST100950,Money Market,Active,2026-03-18,USD,25377.04
ACCT200805,CUST101631,Checking,Active,2025-09-29,USD,9685.95
ACCT200806,CUST100327,Money Market,Active,2022-08-20,USD,24875.74
ACCT200807,CUST100890,Savings,Active,2023-12-29,USD,14253.23
ACCT200808,CUST100213,Credit Card,Active,2023-07-22,GBP,-1093.7
ACCT200809,CUST100993,Checking,Active,2021-07-28,USD,39274.6
ACCT200810,CUST101187,Checking,Active,2026-02-24,USD,22241.04
ACCT200811,CUST101595,Savings,Active,2025-11-29,USD,16284.25
ACCT200812,CUST100409,Checking,Active,2024-01-20,USD,20629.77
ACCT200813,CUST101823,Savings,Active,2026-04-20,USD,24220.39
ACCT200814,CUST100764,Savings,Active,2024-12-28,USD,8903.04
ACCT200815,CUST100414,Savings,Active,2021-10-30,USD,48777.79
ACCT200816,CUST100227,Savings,Dormant,2025-03-06,USD,14030.21
ACCT200817,CUST101815,Checking,Active,2023-10-16,USD,17178.8
ACCT200818,CUST101854,Credit Card,Active,2022-07-25,CAD,-94.48
ACCT200819,CUST101755,Credit Card,Active,2024-02-03,EUR,-1827.05
ACCT200820,CUST100947,Checking,Active,2024-02-08,USD,23674.45
ACCT200821,CUST100670,Savings,Active,2022-11-12,USD,12332.71
ACCT200822,CUST101871,Money Market,Active,2024-08-21,USD,47312.62
ACCT200823,CUST100963,Money Market,Active,2021-12-22,USD,2002.93
ACCT200824,CUST101658,Savings,Active,2026-05-20,USD,19716.01
ACCT200825,CUST101143,Savings,Active,2024-10-18,USD,12025.57
ACCT200826,CUST100734,Savings,Active,2026-06-23,USD,10900.32
ACCT200827,CUST100624,Checking,Active,2023-03-09,USD,23989.15
ACCT200828,CUST101999,Savings,Active,2023-08-31,USD,29183.01
ACCT200829,CUST101617,Credit Card,Dormant,2025-10-11,USD,-1189.28
ACCT200830,CUST101284,Savings,Active,2024-05-17,EUR,68.18
ACCT200831,CUST100872,Checking,Active,2025-09-07,USD,1635.71
ACCT200832,CUST100424,Savings,Active,2026-06-08,USD,28761.47
ACCT200833,CUST100112,Credit Card,Active,2021-12-19,GBP,-528.48
ACCT200834,CUST100784,Checking,Active,2022-05-30,USD,2578.13
ACCT200835,CUST101144,Checking,Active,2024-04-30,USD,8763.37
ACCT200836,CUST100685,Credit Card,Active,2024-07-29,USD,-1723.19
ACCT200837,CUST101188,Savings,Dormant,2021-09-10,USD,46957.4
ACCT200838,CUST100656,Credit Card,Active,2026-01-20,USD,-478.23
ACCT200839,CUST100129,Savings,Active,2026-03-12,USD,13857.27
ACCT200840,CUST100962,Savings,Active,2021-07-24,USD,41477.99
ACCT200841,CUST101271,Savings,Active,2025-03-11,USD,14613.22
ACCT200842,CUST101808,Savings,Active,2023-04-09,EUR,48904.22
ACCT200843,CUST101838,Savings,Active,2026-06-04,CAD,4008.52
ACCT200844,CUST100229,Checking,Active,2024-06-10,USD,8238.31
ACCT200845,CUST101284,Credit Card,Active,2025-12-24,USD,-958.62
ACCT200846,CUST100970,Savings,Active,2024-01-02,USD,46586.07
ACCT200847,CUST100128,Savings,Active,2024-05-18,USD,14575.84
ACCT200848,CUST100687,Credit Card,Active,2023-11-11,USD,-960.76
ACCT200849,CUST101215,Savings,Active,2024-07-03,USD,16315.32
ACCT200850,CUST101161,Savings,Active,2021-08-10,USD,22900.35
ACCT200851,CUST100991,Checking,Active,2024-04-12,USD,13000.37
ACCT200852,CUST100582,Credit Card,Active,2023-02-03,USD,-1703.32
ACCT200853,CUST100584,Money Market,Active,2024-11-10,USD,35590.61
ACCT200854,CUST101627,Savings,Active,2024-06-23,USD,45235.56
ACCT200855,CUST100259,Checking,Active,2023-08-02,USD,15831.29
ACCT200856,CUST101363,Checking,Active,2025-08-28,USD,35356.72
ACCT200857,CUST100332,Checking,Active,2021-12-10,USD,26993.33
ACCT200858,CUST101573,Checking,Active,2023-09-18,USD,46553.45
ACCT200859,CUST101512,Checking,Active,2025-08-02,USD,214.72
ACCT200860,CUST101834,Savings,Active,2025-01-17,GBP,14777.84
ACCT200861,CUST100301,Money Market,Active,2025-10-28,USD,28686.38
ACCT200862,CUST100230,Money Market,Active,2022-01-28,GBP,16934.22
ACCT200863,CUST100630,Checking,Active,2026-04-03,USD,27548.0
ACCT200864,CUST100668,Checking,Active,2024-07-25,USD,17869.68
ACCT200865,CUST101916,Savings,Active,2024-12-03,USD,11107.19
ACCT200866,CUST101386,Checking,Active,2026-03-20,USD,42472.57
ACCT200867,CUST100650,Savings,Active,2023-07-22,USD,9722.5
ACCT200868,CUST100814,Checking,Active,2024-03-18,EUR,33338.32
ACCT200869,CUST100582,Checking,Active,2022-01-05,USD,18641.56
ACCT200870,CUST100441,Savings,Active,2024-07-29,USD,28051.65
ACCT200871,CUST100591,Money Market,Active,2022-05-20,USD,40184.28
ACCT200872,CUST100848,Credit Card,Active,2026-01-09,USD,-542.79
ACCT200873,CUST100972,Checking,Closed,2023-07-27,USD,10389.19
ACCT200874,CUST101209,Checking,Active,2023-11-26,USD,46657.65
ACCT200875,CUST100848,Savings,Active,2024-03-03,USD,45720.52
ACCT200876,CUST100408,Savings,Active,2021-10-22,USD,45743.61
ACCT200877,CUST101692,Savings,Active,2023-02-07,USD,2111.65
ACCT200878,CUST100459,Savings,Active,2025-06-12,USD,36992.8
ACCT200879,CUST101708,Checking,Active,2024-08-19,USD,47801.33
ACCT200880,CUST100367,Savings,Active,2024-08-21,USD,14384.45
ACCT200881,CUST100567,Checking,Active,2023-10-12,CAD,5967.73
ACCT200882,CUST100984,Savings,Active,2025-09-21,EUR,18087.98
ACCT200883,CUST101421,Savings,Active,2022-01-01,USD,23802.04
ACCT200884,CUST100531,Savings,Active,2022-08-11,USD,877.25
ACCT200885,CUST100277,Checking,Active,2023-11-25,USD,43915.86
ACCT200886,CUST101956,Checking,Active,2023-01-23,USD,31812.36
ACCT200887,CUST101052,Savings,Active,2024-06-09,USD,46815.85
ACCT200888,CUST100342,Credit Card,Active,2021-09-22,EUR,-802.48
ACCT200889,CUST100616,Credit Card,Active,2023-08-06,USD,-630.07
ACCT200890,CUST100720,Checking,Active,2023-04-07,USD,26721.02
ACCT200891,CUST100993,Savings,Active,2025-03-11,GBP,18650.71
ACCT200892,CUST101030,Checking,Active,2026-06-14,USD,10893.81
ACCT200893,CUST101702,Credit Card,Closed,2023-08-20,USD,-773.14
ACCT200894,CUST101643,Savings,Active,2024-10-16,USD,35113.24
ACCT200895,CUST101891,Checking,Active,2026-03-06,USD,40942.24
ACCT200896,CUST100905,Savings,Dormant,2023-06-19,USD,6950.7
ACCT200897,CUST101453,Credit Card,Active,2024-02-05,USD,-1315.91
ACCT200898,CUST101421,Checking,Active,2021-11-08,USD,6435.72
ACCT200899,CUST100160,Checking,Active,2022-11-13,USD,6510.91
ACCT200900,CUST100991,Checking,Active,2022-06-04,USD,940.32
ACCT200901,CUST101051,Checking,Active,2022-08-07,USD,39652.76
ACCT200902,CUST100617,Money Market,Active,2021-10-18,USD,2164.07
ACCT200903,CUST100420,Credit Card,Active,2023-11-03,USD,-159.8
ACCT200904,CUST100298,Savings,Active,2024-06-29,GBP,1462.96
ACCT200905,CUST100328,Money Market,Dormant,2024-02-02,USD,17391.83
ACCT200906,CUST100139,Savings,Active,2026-05-28,USD,25245.46
ACCT200907,CUST100392,Checking,Closed,2025-12-21,USD,10849.9
ACCT200908,CUST101485,Credit Card,Active,2021-11-25,USD,-1991.34
ACCT200909,CUST100750,Savings,Active,2023-12-31,USD,35387.8
ACCT200910,CUST101709,Savings,Active,2024-11-10,USD,5366.23
ACCT200911,CUST100231,Checking,Active,2021-10-10,USD,11377.71
ACCT200912,CUST101015,Savings,Active,2024-11-28,USD,25986.38
ACCT200913,CUST100671,Savings,Active,2024-08-10,USD,2030.43
ACCT200914,CUST101407,Savings,Closed,2023-02-23,USD,36808.72
ACCT200915,CUST101751,Savings,Active,2024-02-27,EUR,14529.47
ACCT200916,CUST101923,Credit Card,Active,2026-06-25,USD,-395.13
ACCT200917,CUST100215,Money Market,Active,2023-05-13,USD,24582.42
ACCT200918,CUST100808,Savings,Active,2021-09-22,USD,5960.89
ACCT200919,CUST100345,Checking,Active,2025-02-24,CAD,46264.52
ACCT200920,CUST100827,Checking,Active,2025-01-17,USD,29748.04
ACCT200921,CUST101461,Savings,Active,2025-04-08,USD,13925.92
ACCT200922,CUST101931,Credit Card,Active,2023-03-26,USD,-398.03
ACCT200923,CUST100992,Savings,Active,2024-03-09,USD,20222.18
ACCT200924,CUST101002,Savings,Active,2022-08-11,USD,6109.5
ACCT200925,CUST100108,Checking,Active,2025-01-31,USD,4980.17
ACCT200926,CUST101238,Checking,Active,2024-10-01,USD,8954.78
ACCT200927,CUST100156,Savings,Active,2022-01-04,USD,4816.68
ACCT200928,CUST100601,Savings,Active,2024-09-24,USD,23301.09
ACCT200929,CUST101760,Checking,Active,2024-04-20,USD,17180.78
ACCT200930,CUST101802,Credit Card,Dormant,2025-09-29,USD,-18.58
ACCT200931,CUST100941,Checking,Active,2025-05-17,USD,18816.83
ACCT200932,CUST101811,Savings,Active,2023-03-03,USD,38969.12
ACCT200933,CUST100998,Checking,Active,2026-06-11,USD,35786.16
ACCT200934,CUST101104,Savings,Active,2021-11-22,USD,27689.19
ACCT200935,CUST100801,Credit Card,Active,2023-10-09,USD,-986.63
ACCT200936,CUST101569,Checking,Closed,2024-08-08,USD,33824.39
ACCT200937,CUST101714,Checking,Active,2024-05-31,USD,2255.92
ACCT200938,CUST101280,Savings,Active,2024-01-25,USD,38259.7
ACCT200939,CUST100719,Checking,Active,2023-03-09,USD,17868.3
ACCT200940,CUST100173,Checking,Dormant,2025-02-03,USD,15604.98
ACCT200941,CUST100040,Checking,Active,2023-02-19,USD,16879.71
ACCT200942,CUST101054,Savings,Dormant,2023-06-10,USD,21123.65
ACCT200943,CUST100648,Savings,Active,2023-03-12,USD,29399.46
ACCT200944,CUST100204,Savings,Active,2022-03-28,USD,40416.33
ACCT200945,CUST101366,Savings,Active,2023-05-09,USD,40572.86
ACCT200946,CUST101017,Checking,Active,2022-03-07,CAD,21799.56
ACCT200947,CUST100438,Checking,Active,2022-11-16,USD,42516.71
ACCT200948,CUST100462,Money Market,Active,2022-03-09,CAD,20101.37
ACCT200949,CUST101212,Savings,Active,2021-12-13,USD,28909.66
ACCT200950,CUST100429,Credit Card,Active,2026-04-11,USD,-1049.46
ACCT200951,CUST100614,Credit Card,Active,2022-08-11,USD,-990.72
ACCT200952,CUST101279,Checking,Active,2022-07-21,USD,20115.05
ACCT200953,CUST101285,Savings,Active,2021-11-24,EUR,44044.83
ACCT200954,CUST101970,Savings,Active,2023-05-25,GBP,10647.64
ACCT200955,CUST101656,Checking,Active,2026-03-03,USD,31896.32
ACCT200956,CUST101283,Savings,Active,2025-09-17,USD,28305.82
ACCT200957,CUST101528,Savings,Active,2025-07-24,USD,12018.7
ACCT200958,CUST101700,Savings,Dormant,2023-03-06,USD,15932.66
ACCT200959,CUST100587,Credit Card,Active,2026-03-19,USD,-1466.13
ACCT200960,CUST100232,Savings,Active,2021-10-10,USD,20293.3
ACCT200961,CUST100994,Credit Card,Active,2021-11-02,USD,-1378.92
ACCT200962,CUST100326,Savings,Active,2025-05-07,USD,1850.19
ACCT200963,CUST101127,Credit Card,Active,2025-10-19,EUR,-1444.46
ACCT200964,CUST100040,Money Market,Active,2026-04-22,EUR,24292.1
ACCT200965,CUST100130,Checking,Dormant,2025-12-11,USD,14898.96
ACCT200966,CUST100184,Checking,Active,2022-05-09,USD,32871.53
ACCT200967,CUST101169,Credit Card,Active,2026-05-31,GBP,-1527.92
ACCT200968,CUST101944,Savings,Active,2024-12-23,USD,41449.08
ACCT200969,CUST101228,Savings,Active,2026-03-31,USD,4512.44
ACCT200970,CUST100798,Checking,Active,2025-05-28,USD,29216.31
ACCT200971,CUST100218,Money Market,Active,2021-08-23,CAD,10900.42
ACCT200972,CUST101207,Savings,Active,2025-02-03,USD,12715.3
ACCT200973,CUST101117,Savings,Active,2024-10-30,USD,5648.07
ACCT200974,CUST101918,Money Market,Active,2025-03-17,USD,43971.68
ACCT200975,CUST101321,Checking,Closed,2025-11-19,USD,15408.57
ACCT200976,CUST101926,Credit Card,Active,2025-11-12,GBP,-675.55
ACCT200977,CUST100787,Savings,Active,2024-02-02,CAD,12649.14
ACCT200978,CUST100249,Checking,Active,2023-04-03,USD,40612.51
ACCT200979,CUST101967,Savings,Active,2023-03-22,CAD,393.31
ACCT200980,CUST101684,Checking,Active,2022-04-21,USD,4512.52
ACCT200981,CUST100898,Credit Card,Active,2025-03-28,EUR,-1679.55
ACCT200982,CUST100069,Credit Card,Active,2024-04-11,USD,-1187.42
ACCT200983,CUST101509,Credit Card,Active,2021-10-29,USD,-1016.62
ACCT200984,CUST101679,Savings,Active,2026-03-03,USD,43838.06
ACCT200985,CUST100861,Checking,Active,2023-05-16,USD,3318.36
ACCT200986,CUST100056,Savings,Active,2023-06-20,USD,22663.09
ACCT200987,CUST101312,Checking,Active,2026-01-30,USD,22170.25
ACCT200988,CUST100168,Savings,Active,2022-02-11,USD,15686.09
ACCT200989,CUST101329,Savings,Active,2023-01-31,USD,38380.37
ACCT200990,CUST100654,Savings,Active,2025-09-21,EUR,39632.11
ACCT200991,CUST101214,Checking,Active,2022-09-29,USD,8673.95
ACCT200992,CUST100372,Checking,Active,2024-01-18,USD,20724.82
ACCT200993,CUST100042,Credit Card,Dormant,2021-12-06,GBP,-859.22
ACCT200994,CUST101857,Savings,Active,2022-06-21,USD,31331.37
ACCT200995,CUST100101,Checking,Active,2023-11-05,USD,42591.54
ACCT200996,CUST100753,Checking,Active,2022-01-06,USD,4453.06
ACCT200997,CUST101583,Checking,Dormant,2024-08-12,USD,26291.89
ACCT200998,CUST101461,Savings,Active,2024-02-23,GBP,5925.62
ACCT200999,CUST101528,Credit Card,Active,2023-04-01,USD,-1467.59
ACCT201000,CUST101687,Credit Card,Active,2023-07-06,USD,-799.83
ACCT201001,CUST100298,Savings,Active,2023-12-06,CAD,20426.21
ACCT201002,CUST100508,Checking,Active,2024-10-03,USD,22548.83
ACCT201003,CUST100272,Savings,Dormant,2025-12-12,CAD,516.01
ACCT201004,CUST100785,Checking,Active,2025-12-26,USD,10610.88
ACCT201005,CUST100120,Checking,Active,2023-10-22,GBP,4763.97
ACCT201006,CUST101241,Savings,Dormant,2025-08-15,CAD,17715.08
ACCT201007,CUST100093,Savings,Active,2023-08-21,USD,37412.09
ACCT201008,CUST101374,Checking,Active,2025-12-07,CAD,48876.19
ACCT201009,CUST100533,Savings,Active,2023-12-13,USD,29024.35
ACCT201010,CUST100183,Checking,Active,2023-08-30,USD,23404.24
ACCT201011,CUST100090,Checking,Closed,2024-03-30,USD,5842.1
ACCT201012,CUST100738,Money Market,Dormant,2023-05-18,USD,14050.03
ACCT201013,CUST101559,Credit Card,Dormant,2025-09-11,USD,-774.14
ACCT201014,CUST101509,Savings,Closed,2023-01-24,USD,8249.19
ACCT201015,CUST101346,Checking,Active,2024-09-04,USD,42651.68
ACCT201016,CUST100375,Checking,Active,2025-12-14,USD,2728.36
ACCT201017,CUST101833,Savings,Dormant,2021-08-29,USD,21821.49
ACCT201018,CUST100993,Checking,Active,2022-04-27,USD,35451.46
ACCT201019,CUST100715,Savings,Active,2024-05-30,EUR,7402.69
ACCT201020,CUST101041,Checking,Active,2023-07-12,USD,8414.75
ACCT201021,CUST101989,Savings,Active,2024-09-08,USD,10619.81
ACCT201022,CUST100504,Checking,Active,2025-12-26,USD,46020.66
ACCT201023,CUST101395,Credit Card,Closed,2023-12-12,USD,-1948.08
ACCT201024,CUST100217,Checking,Active,2026-05-30,USD,46457.42
ACCT201025,CUST101350,Checking,Active,2025-01-24,USD,41534.96
ACCT201026,CUST100674,Checking,Closed,2022-11-07,USD,32900.32
ACCT201027,CUST101498,Money Market,Closed,2021-09-14,GBP,16245.77
ACCT201028,CUST101767,Credit Card,Active,2021-11-07,USD,-1741.36
ACCT201029,CUST100144,Checking,Active,2023-04-17,USD,2776.75
ACCT201030,CUST100491,Checking,Closed,2023-02-07,EUR,12758.2
ACCT201031,CUST100333,Checking,Active,2023-06-18,USD,42617.29
ACCT201032,CUST100315,Savings,Active,2021-11-07,USD,47721.62
ACCT201033,CUST100635,Savings,Dormant,2022-12-07,USD,40317.66
ACCT201034,CUST100752,Checking,Active,2021-08-23,USD,4805.57
ACCT201035,CUST101153,Credit Card,Active,2022-07-02,USD,-1047.12
ACCT201036,CUST100381,Savings,Active,2022-09-15,USD,18411.8
ACCT201037,CUST100949,Checking,Active,2024-10-12,USD,17087.24
ACCT201038,CUST101079,Savings,Active,2026-02-10,USD,46533.38
ACCT201039,CUST101857,Checking,Active,2024-12-10,USD,21867.78
ACCT201040,CUST100615,Money Market,Active,2022-01-25,USD,34215.7
ACCT201041,CUST100156,Checking,Dormant,2022-06-29,USD,2386.41
ACCT201042,CUST100951,Savings,Active,2025-09-24,USD,20650.97
ACCT201043,CUST100167,Checking,Active,2023-07-02,USD,12743.01
ACCT201044,CUST101610,Savings,Active,2025-11-13,USD,23143.95
ACCT201045,CUST100609,Checking,Active,2024-07-27,USD,43837.77
ACCT201046,CUST101654,Credit Card,Active,2024-04-20,CAD,-1100.1
ACCT201047,CUST100379,Credit Card,Active,2024-08-25,CAD,-1625.62
ACCT201048,CUST100888,Checking,Active,2024-08-23,USD,33670.44
ACCT201049,CUST100977,Checking,Active,2024-07-24,USD,8586.77
ACCT201050,CUST101486,Savings,Active,2021-12-21,USD,37212.34
ACCT201051,CUST101379,Money Market,Closed,2024-06-28,USD,18036.44
ACCT201052,CUST100276,Credit Card,Active,2022-05-12,USD,-1824.73
ACCT201053,CUST101759,Checking,Active,2026-03-06,USD,48526.02
ACCT201054,CUST101724,Checking,Active,2022-05-02,USD,12089.01
ACCT201055,CUST100949,Checking,Active,2025-07-09,USD,15045.89
ACCT201056,CUST101513,Checking,Active,2024-10-03,CAD,45120.77
ACCT201057,CUST101198,Savings,Active,2022-05-01,USD,42989.82
ACCT201058,CUST100683,Credit Card,Active,2024-02-10,USD,-1216.53
ACCT201059,CUST101737,Savings,Active,2022-11-27,USD,48974.35
ACCT201060,CUST100075,Savings,Active,2024-11-01,USD,49951.32
ACCT201061,CUST101389,Savings,Dormant,2025-02-12,EUR,30574.76
ACCT201062,CUST100038,Checking,Active,2022-09-24,USD,3035.23
ACCT201063,CUST100854,Checking,Dormant,2024-01-26,USD,44643.86
ACCT201064,CUST100918,Savings,Active,2024-02-25,USD,32308.99
ACCT201065,CUST100704,Checking,Active,2023-06-25,USD,9610.06
ACCT201066,CUST101887,Savings,Active,2025-01-20,USD,34248.7
ACCT201067,CUST100600,Savings,Active,2025-10-04,USD,6557.93
ACCT201068,CUST101336,Savings,Active,2025-08-12,USD,47059.85
ACCT201069,CUST101273,Credit Card,Active,2021-07-30,USD,-310.94
ACCT201070,CUST100354,Checking,Active,2023-09-28,USD,24144.49
ACCT201071,CUST101011,Checking,Active,2022-04-25,USD,20799.22
ACCT201072,CUST101804,Checking,Active,2022-04-16,USD,906.53
ACCT201073,CUST101031,Checking,Active,2021-09-08,USD,42973.08
ACCT201074,CUST100247,Savings,Active,2025-10-25,USD,30878.15
ACCT201075,CUST101575,Money Market,Active,2021-11-23,EUR,39244.29
ACCT201076,CUST101413,Checking,Dormant,2022-01-02,USD,7558.92
ACCT201077,CUST101937,Checking,Active,2023-01-27,USD,2521.1
ACCT201078,CUST100216,Credit Card,Active,2024-11-23,USD,-1778.14
ACCT201079,CUST101151,Credit Card,Active,2023-11-24,USD,-1796.26
ACCT201080,CUST101865,Savings,Active,2022-06-06,USD,43543.47
ACCT201081,CUST101020,Savings,Active,2023-04-12,USD,38098.23
ACCT201082,CUST100282,Savings,Active,2024-04-15,USD,16730.38
ACCT201083,CUST100013,Money Market,Active,2025-08-09,USD,38460.96
ACCT201084,CUST100174,Checking,Active,2023-10-02,USD,25251.14
ACCT201085,CUST100502,Savings,Active,2026-01-10,USD,31472.02
ACCT201086,CUST101642,Savings,Active,2024-08-09,GBP,11409.1
ACCT201087,CUST101057,Credit Card,Active,2024-12-29,USD,-96.32
ACCT201088,CUST100020,Checking,Active,2023-10-25,USD,7279.22
ACCT201089,CUST100822,Checking,Closed,2022-09-27,USD,16915.18
ACCT201090,CUST101352,Checking,Dormant,2024-09-18,USD,37959.62
ACCT201091,CUST101460,Savings,Active,2022-10-30,EUR,48886.65
ACCT201092,CUST101814,Money Market,Active,2025-09-25,USD,20965.26
ACCT201093,CUST101862,Checking,Active,2024-06-07,USD,37134.88
ACCT201094,CUST100300,Money Market,Active,2023-05-19,USD,30520.05
ACCT201095,CUST101614,Checking,Active,2022-04-27,USD,27221.26
ACCT201096,CUST101328,Checking,Active,2025-04-27,USD,40591.55
ACCT201097,CUST100685,Checking,Active,2025-09-15,USD,1848.51
ACCT201098,CUST101107,Credit Card,Active,2026-07-09,USD,-959.06
ACCT201099,CUST101550,Savings,Active,2022-02-24,USD,26066.79
ACCT201100,CUST100529,Credit Card,Active,2021-08-10,USD,-920.13
ACCT201101,CUST100226,Savings,Active,2024-08-20,USD,49347.74
ACCT201102,CUST100253,Checking,Active,2023-07-08,USD,25374.97
ACCT201103,CUST101509,Checking,Active,2025-04-23,USD,14898.06
ACCT201104,CUST101191,Checking,Active,2023-01-15,EUR,37287.9
ACCT201105,CUST101219,Savings,Active,2024-08-06,USD,26664.43
ACCT201106,CUST101173,Savings,Active,2025-01-15,USD,40753.96
ACCT201107,CUST100671,Savings,Active,2024-06-23,USD,12381.67
ACCT201108,CUST100300,Credit Card,Active,2024-10-28,USD,-1091.38
ACCT201109,CUST101819,Checking,Active,2023-06-16,USD,3109.68
ACCT201110,CUST100824,Checking,Active,2023-04-29,USD,33841.12
ACCT201111,CUST101021,Checking,Active,2025-10-11,CAD,13184.69
ACCT201112,CUST101498,Savings,Closed,2023-03-27,USD,47391.0
ACCT201113,CUST101456,Checking,Active,2023-09-28,CAD,6356.2
ACCT201114,CUST101422,Savings,Active,2023-03-07,USD,26457.06
ACCT201115,CUST100756,Savings,Dormant,2024-03-02,USD,47203.48
ACCT201116,CUST100756,Credit Card,Active,2026-03-15,USD,-1779.33
ACCT201117,CUST100766,Checking,Active,2026-04-05,USD,18573.37
ACCT201118,CUST101207,Credit Card,Active,2022-03-08,GBP,-1715.72
ACCT201119,CUST100374,Checking,Active,2022-01-25,USD,14174.11
ACCT201120,CUST101782,Checking,Active,2021-10-07,USD,17432.45
ACCT201121,CUST100691,Checking,Active,2021-10-25,USD,22618.72
ACCT201122,CUST101560,Savings,Active,2021-10-05,USD,30285.49
ACCT201123,CUST100305,Credit Card,Dormant,2022-12-26,USD,-665.56
ACCT201124,CUST100838,Credit Card,Active,2023-09-08,GBP,-671.0
ACCT201125,CUST101373,Checking,Dormant,2023-01-21,USD,2290.99
ACCT201126,CUST101448,Savings,Active,2021-09-27,USD,43297.68
ACCT201127,CUST101321,Credit Card,Active,2022-03-02,USD,-1382.3
ACCT201128,CUST101181,Checking,Active,2022-09-05,CAD,30935.2
ACCT201129,CUST101029,Savings,Dormant,2025-05-16,USD,37527.93
ACCT201130,CUST100038,Money Market,Active,2025-06-25,USD,8987.17
ACCT201131,CUST101186,Credit Card,Active,2024-09-29,USD,-322.17
ACCT201132,CUST100092,Savings,Active,2021-10-16,GBP,20089.89
ACCT201133,CUST100049,Checking,Dormant,2024-11-10,USD,9025.4
ACCT201134,CUST100203,Checking,Active,2024-12-08,USD,5732.23
ACCT201135,CUST100315,Checking,Active,2022-09-06,USD,38415.23
ACCT201136,CUST100666,Checking,Active,2024-09-22,USD,30723.77
ACCT201137,CUST100291,Checking,Active,2026-07-03,USD,4937.21
ACCT201138,CUST100247,Checking,Active,2024-09-13,USD,41387.07
ACCT201139,CUST101041,Savings,Active,2025-07-22,USD,11824.56
ACCT201140,CUST100951,Checking,Active,2026-03-07,USD,3031.6
ACCT201141,CUST101871,Checking,Dormant,2025-07-27,USD,31677.06
ACCT201142,CUST100504,Money Market,Active,2024-01-26,USD,33754.87
ACCT201143,CUST100913,Checking,Active,2024-02-02,USD,28412.28
ACCT201144,CUST100764,Checking,Active,2022-07-01,USD,48395.58
ACCT201145,CUST101968,Checking,Dormant,2022-05-18,USD,47630.63
ACCT201146,CUST101698,Checking,Active,2022-08-26,USD,23232.6
ACCT201147,CUST101887,Checking,Active,2025-10-30,USD,3008.75
ACCT201148,CUST100719,Credit Card,Active,2024-03-12,USD,-1239.69
ACCT201149,CUST100330,Credit Card,Active,2025-10-25,USD,-1437.38
ACCT201150,CUST100251,Checking,Active,2023-12-29,USD,19765.25
ACCT201151,CUST100431,Money Market,Active,2023-01-14,CAD,43913.96
ACCT201152,CUST100701,Checking,Active,2022-05-07,CAD,34105.05
ACCT201153,CUST101356,Savings,Closed,2025-09-01,USD,13650.66
ACCT201154,CUST100032,Savings,Dormant,2023-01-16,USD,29975.68
ACCT201155,CUST100008,Money Market,Dormant,2025-09-08,USD,30439.34
ACCT201156,CUST101440,Savings,Active,2023-09-16,USD,44763.41
ACCT201157,CUST101333,Checking,Active,2022-10-25,USD,43836.01
ACCT201158,CUST101376,Credit Card,Active,2022-03-19,CAD,-656.77
ACCT201159,CUST100792,Checking,Active,2023-09-25,USD,30065.54
ACCT201160,CUST100947,Savings,Active,2022-01-07,USD,421.57
ACCT201161,CUST101553,Checking,Active,2023-12-30,GBP,37157.22
ACCT201162,CUST101256,Checking,Active,2025-07-29,USD,4498.33
ACCT201163,CUST101981,Checking,Active,2026-04-16,USD,49005.96
ACCT201164,CUST100428,Money Market,Active,2026-05-06,CAD,35348.4
ACCT201165,CUST100568,Savings,Active,2022-04-14,USD,5547.33
ACCT201166,CUST101158,Savings,Active,2023-04-11,USD,32991.92
ACCT201167,CUST101527,Checking,Active,2025-03-25,USD,29408.23
ACCT201168,CUST101071,Savings,Active,2025-08-19,USD,11398.26
