transaction_id,account_id,transaction_date,transaction_type,amount,currency_code,running_balance,channel
TXN000009409,ACCT200626,2026-02-20,Payment,3204.14,USD,27721.17,ATM
TXN000009410,ACCT200371,2025-06-12,Withdrawal,1937.4,USD,28828.61,Mobile
TXN000009411,ACCT200848,2025-09-24,Payment,955.19,USD,33656.48,Mobile
TXN000009412,ACCT201375,2025-12-09,Payment,1961.26,USD,38231.52,Online
TXN000009413,ACCT202773,2025-09-25,Withdrawal,4737.35,USD,13657.68,Mobile
TXN000009414,ACCT201110,2026-07-06,Withdrawal,1264.48,USD,17019.18,Online
TXN000009415,ACCT200989,2026-05-17,Withdrawal,2835.6,USD,44188.64,Online
TXN000009416,ACCT200705,2025-07-02,Payment,954.35,USD,13028.87,ATM
TXN000009417,ACCT200238,2026-02-09,Withdrawal,356.46,USD,46072.24,Online
TXN000009418,ACCT202429,2024-07-25,Withdrawal,4026.98,USD,47616.14,Online
TXN000009419,ACCT202703,2025-06-16,Withdrawal,1868.93,USD,33371.34,Mobile
TXN000009420,ACCT200240,2026-07-20,Withdrawal,3034.97,GBP,46294.26,Online
TXN000009421,ACCT200503,2025-03-06,Deposit,221.05,USD,5818.0,Online
TXN000009422,ACCT200058,2024-09-28,Payment,837.93,USD,10703.46,ATM
TXN000009423,ACCT202413,2024-09-02,Withdrawal,1888.18,USD,17537.94,Online
TXN000009424,ACCT201441,2025-08-19,Deposit,4441.9,USD,29363.19,Mobile
TXN000009425,ACCT201483,2024-08-31,Deposit,3360.14,USD,14435.16,Online
TXN000009426,ACCT201111,2025-11-16,Withdrawal,4059.83,CAD,14386.28,ATM
TXN000009427,ACCT202780,2025-12-16,Withdrawal,3813.13,USD,26656.35,Online
TXN000009428,ACCT201323,2024-09-10,Withdrawal,1584.52,USD,20132.78,Mobile
TXN000009429,ACCT201770,2024-07-26,Transfer,3980.47,USD,29920.34,ATM
TXN000009430,ACCT202602,2025-07-20,Deposit,2538.5,USD,32932.31,Mobile
TXN000009431,ACCT200958,2025-12-12,Transfer,241.14,USD,21198.97,Mobile
TXN000009432,ACCT200143,2024-11-19,Withdrawal,1378.47,USD,21879.37,Mobile
TXN000009433,ACCT200880,2026-06-17,Deposit,4665.75,USD,28331.44,ATM
TXN000009434,ACCT200219,2025-10-01,Withdrawal,1689.51,USD,1486.12,ATM
TXN000009435,ACCT202753,2025-11-09,Payment,1036.96,USD,40772.59,Mobile
TXN000009436,ACCT201191,2026-02-10,Payment,4996.0,USD,37316.87,Mobile
TXN000009437,ACCT201924,2025-06-23,Transfer,4875.72,USD,24341.22,Online
TXN000009438,ACCT201730,2025-08-09,Transfer,487.51,USD,48974.36,Online
TXN000009439,ACCT201054,2024-11-30,Deposit,730.61,USD,44717.56,Mobile
TXN000009440,ACCT200199,2024-12-04,Deposit,3727.86,USD,42227.57,Mobile
TXN000009441,ACCT200623,2025-02-26,Withdrawal,4514.71,USD,10401.57,Branch
TXN000009442,ACCT201822,2026-03-10,Transfer,3954.74,USD,42408.47,ATM
TXN000009443,ACCT201378,2025-09-03,Withdrawal,2574.14,USD,27400.78,Online
TXN000009444,ACCT200131,2025-04-10,Withdrawal,1455.45,USD,925.47,ATM
TXN000009445,ACCT200369,2025-04-19,Withdrawal,1965.82,USD,25536.14,Online
TXN000009446,ACCT201635,2024-10-18,Deposit,1520.55,USD,3978.98,ATM
TXN000009447,ACCT200376,2025-04-12,Deposit,2194.86,USD,35833.96,Mobile
TXN000009448,ACCT200442,2026-05-07,Withdrawal,377.51,USD,25154.17,Mobile
TXN000009449,ACCT201897,2025-11-23,Deposit,1782.33,USD,45081.35,Mobile
TXN000009450,ACCT200422,2025-07-03,Transfer,3751.61,USD,29496.87,ATM
TXN000009451,ACCT202205,2024-08-17,Withdrawal,705.31,USD,20747.65,Online
TXN000009452,ACCT200859,2026-07-20,Transfer,1319.41,USD,11650.74,Online
TXN000009453,ACCT200427,2024-12-25,Withdrawal,3463.8,EUR,26433.7,ATM
TXN000009454,ACCT200806,2025-02-06,Withdrawal,1404.0,USD,48260.26,Mobile
TXN000009455,ACCT201169,2024-12-25,Withdrawal,559.66,USD,41700.18,Mobile
TXN000009456,ACCT201831,2025-02-25,Deposit,1324.31,USD,33711.52,Online
TXN000009457,ACCT200827,2026-03-28,Deposit,3441.77,USD,40950.74,ATM
TXN000009458,ACCT201811,2025-10-09,Deposit,1242.61,USD,21197.88,ATM
TXN000009459,ACCT200593,2024-10-01,Transfer,1661.11,USD,13517.69,Mobile
TXN000009460,ACCT200654,2025-06-27,Payment,2197.48,USD,29455.45,ATM
TXN000009461,ACCT201851,2026-04-08,Transfer,4698.54,CAD,13554.91,Branch
TXN000009462,ACCT201377,2026-06-05,Payment,2704.87,CAD,45179.15,Branch
TXN000009463,ACCT201617,2024-09-18,Deposit,758.49,USD,18393.99,Mobile
TXN000009464,ACCT200133,2025-12-18,Withdrawal,642.34,USD,25287.03,Online
TXN000009465,ACCT201389,2024-08-28,Payment,3599.79,USD,25049.89,Branch
TXN000009466,ACCT200063,2024-08-31,Deposit,343.85,USD,188.82,Mobile
TXN000009467,ACCT202444,2025-01-18,Withdrawal,2955.26,USD,25990.63,Online
TXN000009468,ACCT201668,2025-12-10,Transfer,350.05,USD,28565.99,Mobile
TXN000009469,ACCT202701,2025-11-19,Payment,3437.3,USD,28615.21,Mobile
TXN000009470,ACCT202319,2025-04-13,Transfer,2469.61,USD,26874.17,Mobile
TXN000009471,ACCT201591,2026-04-16,Transfer,165.07,USD,38904.73,Mobile
TXN000009472,ACCT202023,2025-08-07,Withdrawal,2988.51,USD,35728.86,ATM
TXN000009473,ACCT202785,2025-11-19,Payment,4736.29,USD,31445.48,Mobile
TXN000009474,ACCT202047,2024-08-21,Transfer,3645.98,USD,25577.68,Online
TXN000009475,ACCT200996,2025-04-06,Withdrawal,4399.29,USD,5406.3,Mobile
TXN000009476,ACCT201654,2026-06-06,Payment,1405.97,USD,25355.01,Online
TXN000009477,ACCT202496,2025-09-08,Withdrawal,3401.11,GBP,35772.99,Mobile
TXN000009478,ACCT201068,2025-01-13,Transfer,2411.59,USD,43741.64,Mobile
TXN000009479,ACCT201684,2025-12-09,Transfer,970.39,GBP,36181.99,Online
TXN000009480,ACCT202639,2025-01-07,Payment,1648.05,USD,18273.35,ATM
TXN000009481,ACCT201908,2026-07-15,Transfer,4323.17,USD,41491.88,Online
TXN000009482,ACCT202276,2025-12-06,Payment,4123.22,USD,37601.49,Mobile
TXN000009483,ACCT202367,2026-03-31,Withdrawal,2398.35,USD,9049.04,Branch
TXN000009484,ACCT202183,2025-03-17,Payment,3679.46,USD,11223.07,Mobile
TXN000009485,ACCT200904,2026-05-02,Transfer,4328.62,GBP,4703.79,Online
TXN000009486,ACCT200719,2025-10-24,Payment,1424.97,USD,33809.86,ATM
TXN000009487,ACCT200246,2025-02-24,Transfer,1233.35,USD,36024.7,Mobile
TXN000009488,ACCT200729,2025-01-26,Transfer,3039.68,USD,26772.0,Mobile
TXN000009489,ACCT200130,2025-11-19,Transfer,3971.45,USD,20151.9,Mobile
TXN000009490,ACCT201296,2025-08-03,Withdrawal,2646.88,USD,44478.34,Online
TXN000009491,ACCT201906,2025-02-26,Withdrawal,4698.73,USD,8790.17,Online
TXN000009492,ACCT201985,2025-08-06,Deposit,4122.86,USD,15883.19,ATM
TXN000009493,ACCT202226,2025-05-08,Transfer,243.2,USD,19210.93,Online
TXN000009494,ACCT200753,2024-09-04,Deposit,2482.58,USD,1773.12,Online
TXN000009495,ACCT200344,2025-06-19,Deposit,4227.02,USD,42867.27,Online
TXN000009496,ACCT200069,2024-12-29,Deposit,2689.47,USD,513.78,ATM
TXN000009497,ACCT201137,2025-05-29,Payment,746.36,USD,41048.31,ATM
TXN000009498,ACCT201483,2026-06-19,Withdrawal,201.35,USD,31365.16,Online
TXN000009499,ACCT200030,2025-09-27,Deposit,3539.44,USD,26511.64,ATM
TXN000009500,ACCT201227,2025-04-08,Deposit,3932.66,USD,29623.66,Online
TXN000009501,ACCT202572,2024-12-30,Withdrawal,509.57,USD,25588.6,Online
TXN000009502,ACCT201990,2025-10-01,Deposit,610.37,USD,9419.83,Online
TXN000009503,ACCT201565,2025-11-17,Deposit,497.48,EUR,42001.82,Mobile
TXN000009504,ACCT200507,2026-05-19,Withdrawal,912.4,USD,14373.79,Online
TXN000009505,ACCT200676,2026-06-21,Transfer,2887.69,EUR,3086.68,Branch
TXN000009506,ACCT201002,2026-01-07,Deposit,4390.92,USD,7903.74,Mobile
TXN000009507,ACCT200495,2026-07-20,Deposit,2890.42,USD,34091.61,Mobile
TXN000009508,ACCT202212,2024-12-10,Withdrawal,4436.18,USD,25364.01,Branch
TXN000009509,ACCT200764,2025-08-19,Withdrawal,1588.14,USD,8603.23,Branch
TXN000009510,ACCT201100,2025-05-26,Transfer,4042.06,USD,4240.9,Mobile
TXN000009511,ACCT200214,2026-02-01,Transfer,426.53,USD,41144.39,ATM
TXN000009512,ACCT200916,2024-12-27,Transfer,4819.75,USD,3.26,ATM
TXN000009513,ACCT202057,2025-05-08,Transfer,4999.88,USD,39522.41,Mobile
TXN000009514,ACCT202711,2026-07-17,Withdrawal,3993.09,USD,46611.21,Mobile
TXN000009515,ACCT202604,2025-10-16,Withdrawal,607.4,EUR,32629.19,ATM
TXN000009516,ACCT200500,2025-12-09,Transfer,2857.22,USD,47194.73,Mobile
TXN000009517,ACCT200355,2026-01-03,Withdrawal,1211.56,USD,33228.38,ATM
TXN000009518,ACCT202684,2026-07-02,Transfer,4192.77,USD,5126.96,Online
TXN000009519,ACCT200856,2026-07-09,Transfer,4070.24,USD,34543.01,Mobile
TXN000009520,ACCT200320,2025-01-17,Transfer,552.88,USD,46215.71,Mobile
TXN000009521,ACCT201235,2025-02-01,Transfer,4510.6,USD,27991.57,Branch
TXN000009522,ACCT200112,2025-12-26,Withdrawal,3324.27,USD,19021.95,Branch
TXN000009523,ACCT202562,2024-09-21,Deposit,133.03,USD,27353.86,ATM
TXN000009524,ACCT202026,2024-09-08,Deposit,3834.63,USD,7254.36,ATM
TXN000009525,ACCT202306,2026-04-09,Payment,3051.46,USD,6540.64,Mobile
TXN000009526,ACCT200517,2025-04-29,Deposit,4993.75,USD,15770.25,Online
TXN000009527,ACCT201901,2024-11-04,Transfer,477.44,CAD,38094.99,Online
TXN000009528,ACCT200293,2025-04-23,Payment,716.01,USD,40877.88,Mobile
TXN000009529,ACCT202524,2025-06-11,Withdrawal,1358.93,USD,946.56,Online
TXN000009530,ACCT201426,2025-02-14,Payment,2255.45,USD,16058.78,Online
TXN000009531,ACCT202656,2026-03-27,Transfer,1550.93,CAD,31506.33,Online
TXN000009532,ACCT200178,2024-10-07,Withdrawal,992.18,USD,19801.95,Online
TXN000009533,ACCT202244,2025-12-07,Withdrawal,4820.73,USD,41993.6,Mobile
TXN000009534,ACCT202352,2025-05-27,Deposit,4657.76,USD,3036.93,ATM
TXN000009535,ACCT200558,2025-04-21,Payment,709.19,USD,35080.67,Online
TXN000009536,ACCT201098,2026-07-19,Deposit,2019.78,USD,4616.27,Mobile
TXN000009537,ACCT202129,2024-08-28,Transfer,1601.87,USD,3036.74,Online
TXN000009538,ACCT201768,2025-06-21,Transfer,654.35,GBP,17122.65,ATM
TXN000009539,ACCT202123,2026-05-06,Deposit,3783.17,USD,20373.61,Online
TXN000009540,ACCT202641,2025-03-08,Transfer,2719.39,USD,35323.87,ATM
TXN000009541,ACCT201159,2025-01-01,Payment,4879.97,USD,17075.1,Mobile
TXN000009542,ACCT201233,2026-01-20,Transfer,2307.89,USD,4804.45,Online
TXN000009543,ACCT202382,2025-01-13,Deposit,2004.06,USD,25661.4,Online
TXN000009544,ACCT200998,2026-04-28,Deposit,4772.53,GBP,17966.9,Online
TXN000009545,ACCT201219,2024-08-10,Payment,109.48,USD,31842.48,Online
TXN000009546,ACCT201858,2025-04-15,Withdrawal,3260.71,USD,10467.96,Branch
TXN000009547,ACCT200722,2025-03-07,Payment,4712.8,USD,25169.08,ATM
TXN000009548,ACCT200177,2024-09-06,Transfer,2003.48,USD,16901.09,ATM
TXN000009549,ACCT200774,2026-02-24,Deposit,263.74,USD,26855.65,Online
TXN000009550,ACCT201460,2026-02-03,Transfer,4072.3,GBP,3948.71,Mobile
TXN000009551,ACCT201052,2025-05-30,Transfer,3882.41,USD,38526.94,Mobile
TXN000009552,ACCT201028,2025-10-06,Payment,1486.8,USD,35385.95,ATM
TXN000009553,ACCT202720,2025-06-16,Withdrawal,4352.81,USD,49092.0,ATM
TXN000009554,ACCT200573,2025-05-04,Transfer,92.38,CAD,18601.51,Online
TXN000009555,ACCT201107,2024-10-06,Payment,438.88,USD,37721.19,Online
TXN000009556,ACCT200400,2025-02-20,Payment,4444.46,USD,28516.3,Online
TXN000009557,ACCT202390,2025-08-22,Deposit,1353.07,EUR,6568.64,Mobile
TXN000009558,ACCT200969,2024-11-07,Deposit,3179.95,USD,16752.72,ATM
TXN000009559,ACCT201880,2025-05-16,Payment,1483.06,USD,21915.26,Mobile
TXN000009560,ACCT202456,2026-05-16,Payment,2054.62,USD,10977.55,Mobile
TXN000009561,ACCT202519,2026-05-28,Payment,4118.77,USD,17054.02,ATM
TXN000009562,ACCT201245,2025-09-27,Payment,2659.64,USD,33698.83,Mobile
TXN000009563,ACCT200275,2024-12-05,Payment,990.2,USD,27651.63,Online
TXN000009564,ACCT202745,2025-07-10,Payment,71.91,USD,36055.2,Online
TXN000009565,ACCT202308,2024-11-07,Transfer,1741.96,USD,8207.62,Branch
TXN000009566,ACCT202064,2025-04-10,Withdrawal,4378.09,USD,19057.13,Online
TXN000009567,ACCT200431,2025-06-01,Payment,2173.16,USD,44646.46,Online
TXN000009568,ACCT201510,2026-03-05,Withdrawal,4455.38,USD,21299.3,Online
TXN000009569,ACCT200198,2026-05-06,Payment,1480.56,GBP,33959.87,Online
TXN000009570,ACCT201309,2025-01-28,Withdrawal,4362.39,USD,3941.98,Online
TXN000009571,ACCT201209,2026-07-03,Deposit,3333.19,EUR,31478.2,Mobile
TXN000009572,ACCT201349,2025-11-18,Transfer,2836.91,USD,42466.29,Online
TXN000009573,ACCT201597,2025-01-29,Payment,4546.17,GBP,49876.93,Online
TXN000009574,ACCT200596,2024-08-18,Transfer,979.89,USD,33972.44,ATM
TXN000009575,ACCT200608,2024-09-07,Withdrawal,2375.45,CAD,22860.87,Mobile
TXN000009576,ACCT202689,2025-10-15,Withdrawal,4037.74,USD,44353.92,Mobile
TXN000009577,ACCT201490,2026-04-09,Withdrawal,1969.46,USD,15772.38,Online
TXN000009578,ACCT201269,2025-11-25,Deposit,1067.07,USD,19142.11,Online
TXN000009579,ACCT201605,2024-11-12,Deposit,583.41,USD,2783.9,ATM
TXN000009580,ACCT201674,2026-06-13,Withdrawal,1953.77,USD,11273.7,Mobile
TXN000009581,ACCT200752,2026-01-01,Deposit,2925.29,CAD,20333.85,Online
TXN000009582,ACCT201274,2024-11-18,Deposit,2118.36,USD,45873.26,ATM
TXN000009583,ACCT201292,2025-02-22,Deposit,2080.73,USD,35660.73,Online
TXN000009584,ACCT202034,2026-05-21,Withdrawal,1425.74,USD,22366.9,Online
TXN000009585,ACCT202046,2026-03-14,Transfer,1120.82,USD,12364.6,Mobile
TXN000009586,ACCT200228,2024-09-15,Deposit,4778.13,USD,47436.28,Mobile
TXN000009587,ACCT201957,2024-09-29,Withdrawal,3418.93,USD,18384.66,Online
TXN000009588,ACCT201371,2025-07-24,Deposit,1644.5,USD,27381.78,ATM
TXN000009589,ACCT200408,2025-07-23,Withdrawal,3699.17,USD,33161.11,Online
TXN000009590,ACCT201267,2024-10-20,Transfer,4433.16,USD,31384.15,ATM
TXN000009591,ACCT202570,2025-05-02,Transfer,549.94,USD,42302.9,Online
TXN000009592,ACCT202270,2025-04-20,Transfer,2472.55,USD,310.97,ATM
TXN000009593,ACCT201519,2026-01-18,Payment,4508.89,USD,15293.98,Mobile
TXN000009594,ACCT200105,2024-12-17,Deposit,1882.28,USD,43953.56,ATM
TXN000009595,ACCT201159,2025-06-19,Deposit,3901.49,USD,20236.99,Branch
TXN000009596,ACCT200403,2026-07-20,Payment,4839.92,USD,7086.45,Online
TXN000009597,ACCT201679,2025-08-06,Withdrawal,4739.41,USD,48994.17,Online
TXN000009598,ACCT200948,2025-01-25,Payment,284.09,CAD,45646.69,Mobile
TXN000009599,ACCT200181,2024-10-16,Payment,4516.51,USD,24892.94,Online
TXN000009600,ACCT200668,2026-01-21,Payment,3333.03,USD,20675.71,Mobile
TXN000009601,ACCT201688,2025-07-31,Deposit,1297.92,USD,34915.44,Online
TXN000009602,ACCT201923,2026-03-29,Transfer,2086.29,USD,1400.77,Online
TXN000009603,ACCT201617,2025-03-04,Deposit,3568.32,USD,37051.48,Branch
TXN000009604,ACCT200801,2024-11-19,Deposit,4575.19,CAD,35276.48,Mobile
TXN000009605,ACCT201389,2026-03-23,Transfer,875.6,USD,34456.43,ATM
TXN000009606,ACCT200357,2024-09-10,Withdrawal,1358.07,GBP,35889.62,Online
TXN000009607,ACCT200394,2024-10-09,Withdrawal,2628.94,USD,3654.8,ATM
TXN000009608,ACCT201393,2025-04-12,Payment,2394.22,USD,40334.09,Mobile
TXN000009609,ACCT201000,2024-10-31,Deposit,3190.84,USD,845.73,Mobile
TXN000009610,ACCT200905,2024-10-08,Transfer,3744.88,USD,17535.8,Mobile
TXN000009611,ACCT201979,2026-03-07,Deposit,970.39,GBP,12422.3,Mobile
TXN000009612,ACCT202742,2026-01-11,Deposit,3906.47,USD,4332.94,ATM
TXN000009613,ACCT202224,2026-03-28,Transfer,292.25,EUR,28432.63,ATM
TXN000009614,ACCT201259,2026-05-18,Payment,2739.84,GBP,30243.74,Online
TXN000009615,ACCT202342,2025-10-14,Deposit,219.34,USD,9715.05,Mobile
TXN000009616,ACCT202409,2026-07-07,Withdrawal,1795.59,USD,19245.44,ATM
TXN000009617,ACCT202686,2025-11-19,Transfer,4666.51,USD,2749.6,Online
TXN000009618,ACCT201097,2024-11-21,Deposit,1946.45,USD,19800.73,ATM
TXN000009619,ACCT202765,2026-04-18,Deposit,3999.12,USD,19868.61,Online
TXN000009620,ACCT202155,2025-06-22,Withdrawal,2869.19,USD,20967.99,ATM
TXN000009621,ACCT200052,2026-02-20,Deposit,2577.09,USD,993.0,ATM
TXN000009622,ACCT200024,2025-10-31,Withdrawal,3264.19,USD,44739.1,Mobile
TXN000009623,ACCT202785,2026-06-08,Withdrawal,3547.0,USD,24239.83,ATM
TXN000009624,ACCT201036,2025-01-21,Transfer,4248.72,USD,8463.1,Mobile
TXN000009625,ACCT200998,2025-06-12,Withdrawal,337.9,GBP,10775.26,ATM
TXN000009626,ACCT200582,2024-07-26,Withdrawal,3443.8,USD,16916.28,Online
TXN000009627,ACCT201077,2025-10-12,Transfer,1686.58,USD,45834.09,Mobile
TXN000009628,ACCT202529,2025-10-20,Deposit,4298.43,USD,21882.64,Mobile
TXN000009629,ACCT202670,2025-08-09,Deposit,628.46,USD,37330.41,Online
TXN000009630,ACCT201621,2024-08-20,Deposit,1389.87,USD,17628.25,ATM
TXN000009631,ACCT202621,2025-07-21,Withdrawal,4150.84,USD,18388.23,ATM
TXN000009632,ACCT201739,2024-12-15,Deposit,1075.24,USD,17935.74,Branch
TXN000009633,ACCT200343,2026-05-24,Withdrawal,4154.63,EUR,30865.1,Online
TXN000009634,ACCT200365,2025-11-12,Payment,1215.54,USD,37709.34,Online
TXN000009635,ACCT202293,2025-11-14,Payment,1982.99,USD,31463.81,Online
TXN000009636,ACCT202598,2025-05-05,Withdrawal,203.05,USD,36441.15,Mobile
TXN000009637,ACCT200468,2025-04-29,Withdrawal,174.24,USD,35275.47,Online
TXN000009638,ACCT200489,2024-10-06,Payment,2144.89,USD,30470.64,Online
TXN000009639,ACCT201317,2025-01-17,Withdrawal,623.22,USD,11930.88,Mobile
TXN000009640,ACCT200980,2024-10-01,Withdrawal,2236.91,USD,38720.64,Online
TXN000009641,ACCT201321,2024-08-08,Withdrawal,3086.66,USD,41006.33,Online
TXN000009642,ACCT202190,2026-04-01,Withdrawal,1902.57,GBP,9347.61,ATM
TXN000009643,ACCT200545,2025-01-23,Transfer,3320.18,USD,22452.29,Branch
TXN000009644,ACCT201033,2025-11-22,Withdrawal,1551.75,USD,34379.88,Mobile
TXN000009645,ACCT200955,2026-05-11,Payment,3379.91,USD,2505.41,Online
TXN000009646,ACCT202394,2025-10-05,Transfer,2390.74,USD,750.67,Mobile
TXN000009647,ACCT202364,2025-09-12,Withdrawal,2748.0,USD,21807.99,Online
TXN000009648,ACCT200933,2025-06-18,Transfer,1617.86,USD,40431.05,Mobile
TXN000009649,ACCT201137,2026-03-10,Withdrawal,3277.88,USD,24640.21,Branch
TXN000009650,ACCT202756,2025-09-14,Deposit,4304.03,USD,43934.01,ATM
TXN000009651,ACCT201743,2025-08-29,Deposit,1949.65,USD,20390.01,Mobile
TXN000009652,ACCT200070,2026-07-19,Transfer,3364.72,USD,42200.22,ATM
TXN000009653,ACCT200872,2026-03-10,Deposit,953.73,USD,11400.25,Online
TXN000009654,ACCT200653,2025-06-19,Withdrawal,1419.24,USD,11438.64,Mobile
TXN000009655,ACCT202222,2024-12-19,Deposit,2975.26,USD,2112.12,Online
TXN000009656,ACCT200848,2025-04-05,Transfer,1362.79,USD,6396.73,Online
TXN000009657,ACCT202079,2025-10-26,Transfer,1720.39,USD,26362.57,Branch
TXN000009658,ACCT200559,2025-03-07,Deposit,4720.92,USD,16504.69,Mobile
TXN000009659,ACCT200408,2024-10-06,Transfer,3297.79,USD,26270.1,ATM
TXN000009660,ACCT200912,2024-11-07,Withdrawal,369.43,USD,3259.74,Online
TXN000009661,ACCT201009,2025-01-11,Transfer,2480.33,USD,17308.4,Online
TXN000009662,ACCT200794,2024-07-28,Payment,3717.86,USD,48791.02,Online
TXN000009663,ACCT201976,2025-12-24,Withdrawal,3679.38,USD,26548.39,ATM
TXN000009664,ACCT200223,2026-03-31,Payment,3700.49,EUR,10438.42,Branch
TXN000009665,ACCT202068,2025-07-22,Payment,3976.1,USD,14531.77,Online
TXN000009666,ACCT201100,2026-05-26,Deposit,3320.07,USD,843.01,ATM
TXN000009667,ACCT200684,2025-04-23,Withdrawal,2257.54,USD,14123.87,Mobile
TXN000009668,ACCT201380,2025-05-11,Transfer,1272.32,USD,27900.28,Online
TXN000009669,ACCT202096,2026-03-02,Withdrawal,2399.51,USD,12700.13,Branch
TXN000009670,ACCT202381,2025-07-04,Deposit,4287.69,EUR,2239.88,Mobile
TXN000009671,ACCT201864,2025-03-12,Payment,2954.34,USD,36393.74,Mobile
TXN000009672,ACCT202416,2025-03-20,Withdrawal,37.95,USD,5997.85,Mobile
TXN000009673,ACCT201743,2025-01-30,Payment,4552.13,USD,1432.84,Mobile
TXN000009674,ACCT201505,2025-07-17,Transfer,4698.39,USD,49987.66,Online
TXN000009675,ACCT202416,2026-02-01,Withdrawal,1806.64,USD,18790.97,Mobile
TXN000009676,ACCT201735,2025-08-05,Transfer,4784.56,USD,43087.09,Mobile
TXN000009677,ACCT200742,2024-08-18,Withdrawal,2951.95,EUR,11983.53,Mobile
TXN000009678,ACCT201374,2025-11-04,Deposit,4132.29,USD,26277.91,ATM
TXN000009679,ACCT201228,2025-05-24,Transfer,3411.05,USD,10810.56,Mobile
TXN000009680,ACCT202643,2025-02-02,Payment,4575.13,USD,18357.85,Mobile
TXN000009681,ACCT201683,2024-11-18,Deposit,2221.37,USD,45754.02,Branch
TXN000009682,ACCT201586,2024-11-04,Withdrawal,208.42,USD,39034.74,Mobile
TXN000009683,ACCT201818,2025-05-02,Transfer,4018.15,USD,27704.75,Online
TXN000009684,ACCT201269,2025-06-07,Deposit,3937.04,USD,29287.22,Online
TXN000009685,ACCT200763,2024-12-29,Payment,2903.79,USD,14350.19,Branch
TXN000009686,ACCT201835,2025-08-19,Deposit,2861.21,USD,4835.76,ATM
TXN000009687,ACCT200829,2026-03-15,Deposit,3562.42,USD,17328.33,Mobile
TXN000009688,ACCT201592,2025-04-29,Transfer,2002.0,USD,30069.39,Online
TXN000009689,ACCT201556,2024-09-11,Deposit,4667.35,USD,42280.36,Online
TXN000009690,ACCT202040,2025-06-23,Deposit,523.07,USD,24948.54,ATM
TXN000009691,ACCT201853,2024-08-12,Transfer,4824.41,USD,38555.25,Mobile
TXN000009692,ACCT200122,2024-12-22,Withdrawal,2059.81,USD,43985.36,Online
TXN000009693,ACCT200730,2024-10-14,Payment,2117.2,USD,46594.68,Branch
TXN000009694,ACCT201393,2024-11-17,Payment,3673.54,USD,31905.71,Online
TXN000009695,ACCT201697,2024-09-08,Withdrawal,1167.4,USD,24027.6,Online
TXN000009696,ACCT201601,2026-03-15,Withdrawal,1071.14,USD,41939.18,Branch
TXN000009697,ACCT200594,2025-11-13,Payment,560.5,USD,33816.97,Online
TXN000009698,ACCT201317,2024-09-22,Withdrawal,414.78,USD,43993.42,Online
TXN000009699,ACCT202367,2025-03-10,Payment,4289.04,USD,14920.59,Online
TXN000009700,ACCT200414,2025-02-11,Withdrawal,1743.67,USD,29902.11,Online
TXN000009701,ACCT200833,2024-10-31,Transfer,2406.88,GBP,20948.62,Branch
TXN000009702,ACCT202183,2026-02-14,Withdrawal,295.93,USD,7189.94,Online
TXN000009703,ACCT200448,2024-12-17,Deposit,2963.09,USD,563.02,Online
TXN000009704,ACCT200925,2025-09-14,Transfer,2550.41,USD,13821.69,Mobile
TXN000009705,ACCT201005,2026-07-08,Deposit,2456.23,GBP,48013.65,Branch
TXN000009706,ACCT200778,2024-09-20,Transfer,3780.02,USD,46151.29,Mobile
TXN000009707,ACCT200400,2025-03-20,Deposit,674.21,USD,28667.13,Mobile
TXN000009708,ACCT202516,2025-04-04,Payment,4232.65,USD,22311.36,Branch
TXN000009709,ACCT201508,2026-05-05,Deposit,1345.69,USD,45357.49,Online
TXN000009710,ACCT201907,2025-02-20,Payment,1922.26,USD,5815.06,Online
TXN000009711,ACCT200812,2024-09-03,Withdrawal,2971.63,USD,20077.76,ATM
TXN000009712,ACCT201903,2025-01-27,Withdrawal,1975.18,USD,39043.8,Branch
TXN000009713,ACCT202350,2024-11-05,Deposit,827.87,USD,11525.54,Mobile
TXN000009714,ACCT201099,2025-07-26,Deposit,657.36,USD,32056.14,Mobile
TXN000009715,ACCT202736,2026-01-27,Withdrawal,4515.84,USD,16644.0,ATM
TXN000009716,ACCT202220,2025-02-17,Transfer,2325.47,USD,31708.42,Online
TXN000009717,ACCT202644,2024-10-08,Withdrawal,4257.04,USD,46464.36,ATM
TXN000009718,ACCT201290,2025-04-13,Transfer,2745.21,USD,7957.55,Branch
TXN000009719,ACCT202502,2025-02-03,Transfer,3144.51,GBP,46179.59,Online
TXN000009720,ACCT202029,2025-06-22,Withdrawal,2340.82,USD,16951.4,Online
TXN000009721,ACCT200931,2025-02-01,Transfer,2049.6,USD,28027.3,Branch
TXN000009722,ACCT201402,2024-12-10,Payment,1066.62,USD,29584.4,Branch
TXN000009723,ACCT201256,2024-11-18,Payment,4925.22,USD,49807.12,Online
TXN000009724,ACCT200830,2025-04-29,Withdrawal,944.55,EUR,8659.96,Online
TXN000009725,ACCT201241,2025-05-04,Payment,2604.65,GBP,30035.39,Online
TXN000009726,ACCT201173,2025-10-05,Withdrawal,4809.62,USD,38396.61,Branch
TXN000009727,ACCT202133,2024-11-06,Deposit,3982.23,USD,11681.79,ATM
TXN000009728,ACCT200447,2026-05-28,Withdrawal,643.33,USD,15783.4,Mobile
TXN000009729,ACCT202076,2024-11-03,Withdrawal,4629.76,USD,35236.7,Mobile
TXN000009730,ACCT200668,2025-08-12,Withdrawal,2168.92,USD,40283.21,Branch
