order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,order_status,channel
ORD904866,CUST100501,PROD700012,2025-04-20,2,511.65,5,Cancelled,Online
ORD904867,CUST101033,PROD700030,2026-06-08,2,22.26,0,Delivered,Mobile App
ORD904868,CUST100507,PROD700096,2026-02-28,2,12.31,0,Delivered,Online
ORD904869,CUST101122,PROD700013,2025-10-19,3,365.04,10,Cancelled,Online
ORD904870,CUST100749,PROD700138,2025-04-24,1,283.42,10,Returned,Online
ORD904871,CUST100938,PROD700071,2026-07-20,2,616.23,0,Delivered,In-Store
ORD904872,CUST101570,PROD700115,2025-09-14,4,332.94,0,Shipped,Mobile App
ORD904873,CUST101351,PROD700097,2025-09-08,3,195.74,5,Delivered,Online
ORD904874,CUST101013,PROD700148,2024-09-16,3,564.53,0,Delivered,Online
ORD904875,CUST100052,PROD700145,2024-11-26,3,247.18,10,Returned,Online
ORD904876,CUST101454,PROD700061,2024-12-20,4,272.03,5,Shipped,Online
ORD904877,CUST101822,PROD700076,2025-06-17,5,818.19,15,Delivered,Online
ORD904878,CUST100706,PROD700019,2026-04-02,5,57.17,15,Shipped,In-Store
ORD904879,CUST101910,PROD700033,2026-02-07,3,448.68,0,Shipped,Online
ORD904880,CUST101555,PROD700135,2025-09-30,5,239.51,0,Shipped,In-Store
ORD904881,CUST101453,PROD700024,2025-09-04,1,54.71,0,Delivered,Online
ORD904882,CUST100605,PROD700095,2025-06-06,4,734.37,0,Shipped,Online
ORD904883,CUST101361,PROD700052,2025-05-16,1,675.95,0,Delivered,In-Store
ORD904884,CUST100052,PROD700159,2024-08-16,3,97.45,0,Delivered,In-Store
ORD904885,CUST100386,PROD700036,2025-08-20,3,474.97,10,Returned,Online
ORD904886,CUST100187,PROD700061,2025-12-14,2,272.03,10,Delivered,In-Store
ORD904887,CUST101438,PROD700072,2025-09-24,3,237.67,0,Placed,Online
ORD904888,CUST101711,PROD700111,2024-12-03,2,620.48,10,Shipped,Online
ORD904889,CUST101467,PROD700064,2025-01-18,1,555.35,0,Shipped,In-Store
ORD904890,CUST101351,PROD700009,2024-11-14,3,821.75,0,Delivered,Online
ORD904891,CUST101448,PROD700081,2025-01-22,5,433.59,0,Delivered,Mobile App
ORD904892,CUST100181,PROD700122,2026-07-21,5,389.5,0,Cancelled,Mobile App
ORD904893,CUST100832,PROD700060,2025-05-06,2,102.27,0,Delivered,In-Store
ORD904894,CUST101600,PROD700152,2024-10-08,1,233.11,0,Returned,In-Store
ORD904895,CUST101454,PROD700059,2024-09-15,3,773.2,0,Delivered,Online
ORD904896,CUST101276,PROD700054,2025-01-29,5,314.73,0,Delivered,Online
ORD904897,CUST100178,PROD700118,2025-12-13,4,47.93,0,Delivered,Online
ORD904898,CUST100308,PROD700032,2025-10-19,1,449.02,0,Delivered,Online
ORD904899,CUST100458,PROD700022,2025-04-03,2,486.05,0,Delivered,Online
ORD904900,CUST101265,PROD700078,2026-01-24,5,519.85,0,Placed,In-Store
ORD904901,CUST101456,PROD700142,2024-11-27,5,716.35,0,Delivered,Online
ORD904902,CUST100323,PROD700105,2024-12-03,3,290.44,0,Delivered,Mobile App
ORD904903,CUST100073,PROD700027,2025-03-29,5,622.44,0,Cancelled,Online
ORD904904,CUST101974,PROD700055,2026-02-01,2,625.81,5,Delivered,Mobile App
ORD904905,CUST100310,PROD700052,2025-02-12,1,675.95,0,Delivered,Online
ORD904906,CUST100615,PROD700102,2025-10-11,4,44.31,20,Placed,In-Store
ORD904907,CUST101757,PROD700017,2026-01-02,4,101.98,5,Placed,In-Store
ORD904908,CUST101818,PROD700144,2026-04-01,1,118.57,0,Delivered,In-Store
ORD904909,CUST101775,PROD700074,2025-03-01,1,340.42,0,Delivered,Online
ORD904910,CUST101817,PROD700052,2025-04-28,2,675.95,20,Placed,Online
ORD904911,CUST100056,PROD700067,2025-07-06,5,10.51,15,Delivered,Online
ORD904912,CUST100706,PROD700132,2024-08-05,4,521.91,0,Delivered,In-Store
ORD904913,CUST100314,PROD700116,2024-12-31,3,272.14,0,Delivered,Mobile App
ORD904914,CUST101690,PROD700117,2024-09-22,2,461.79,0,Shipped,In-Store
ORD904915,CUST100401,PROD700030,2025-07-21,4,22.26,5,Placed,Mobile App
ORD904916,CUST101991,PROD700128,2025-05-30,1,458.27,10,Placed,In-Store
ORD904917,CUST101413,PROD700014,2025-09-18,3,211.03,10,Delivered,Mobile App
ORD904918,CUST101174,PROD700007,2025-12-15,2,35.8,5,Delivered,Mobile App
ORD904919,CUST101781,PROD700052,2024-10-09,1,675.95,0,Delivered,Online
ORD904920,CUST101871,PROD700152,2024-09-03,5,233.11,5,Shipped,Mobile App
ORD904921,CUST100502,PROD700101,2026-04-18,4,14.27,10,Delivered,Online
ORD904922,CUST100121,PROD700063,2026-04-30,2,674.46,0,Delivered,Online
ORD904923,CUST101600,PROD700081,2026-04-19,5,433.59,0,Delivered,Online
ORD904924,CUST101145,PROD700016,2024-09-27,3,402.47,0,Delivered,Online
ORD904925,CUST100062,PROD700055,2026-03-01,3,625.81,10,Shipped,Online
ORD904926,CUST101805,PROD700136,2025-12-11,4,664.61,5,Shipped,In-Store
ORD904927,CUST101333,PROD700141,2025-01-04,2,98.63,0,Delivered,Online
ORD904928,CUST101009,PROD700153,2026-04-28,1,487.4,0,Delivered,Online
ORD904929,CUST100289,PROD700083,2024-11-21,5,403.0,5,Delivered,In-Store
ORD904930,CUST101782,PROD700086,2025-02-23,3,213.12,0,Delivered,In-Store
ORD904931,CUST101600,PROD700029,2025-07-21,5,663.32,0,Returned,Online
ORD904932,CUST101593,PROD700079,2024-09-01,5,133.49,10,Cancelled,Online
ORD904933,CUST101121,PROD700138,2026-05-12,5,283.42,5,Cancelled,Online
ORD904934,CUST100492,PROD700144,2025-07-30,2,118.57,0,Shipped,Online
ORD904935,CUST100745,PROD700060,2024-12-15,4,102.27,0,Shipped,Online
ORD904936,CUST100982,PROD700070,2024-09-04,5,481.72,15,Delivered,Online
ORD904937,CUST100180,PROD700100,2025-08-22,2,6.9,0,Delivered,Online
ORD904938,CUST101823,PROD700027,2024-10-06,4,622.44,0,Delivered,Online
ORD904939,CUST100733,PROD700102,2025-03-06,1,44.31,0,Shipped,Online
ORD904940,CUST100551,PROD700026,2024-09-21,1,311.22,0,Delivered,Online
ORD904941,CUST101447,PROD700112,2025-02-22,2,306.19,0,Delivered,Online
ORD904942,CUST101103,PROD700097,2024-12-09,1,195.74,0,Placed,Online
ORD904943,CUST101797,PROD700098,2025-01-11,1,69.95,0,Cancelled,Online
ORD904944,CUST101532,PROD700155,2025-06-27,2,567.21,0,Delivered,Online
ORD904945,CUST100718,PROD700086,2025-04-26,3,213.12,15,Delivered,Online
ORD904946,CUST100777,PROD700101,2025-06-27,5,14.27,0,Returned,Online
ORD904947,CUST100546,PROD700059,2025-02-21,4,773.2,10,Delivered,Online
ORD904948,CUST100692,PROD700069,2026-01-23,3,85.21,10,Shipped,Online
ORD904949,CUST100472,PROD700105,2025-04-14,4,290.44,20,Placed,Mobile App
ORD904950,CUST101317,PROD700023,2026-01-01,5,159.91,20,Returned,Online
ORD904951,CUST100770,PROD700038,2025-02-19,2,252.24,10,Returned,Online
ORD904952,CUST101334,PROD700068,2026-04-28,2,392.71,10,Delivered,Mobile App
ORD904953,CUST101086,PROD700113,2026-03-03,2,422.32,0,Delivered,Online
ORD904954,CUST101390,PROD700014,2025-05-08,5,211.03,5,Delivered,Online
ORD904955,CUST101599,PROD700149,2026-05-23,2,438.19,5,Shipped,In-Store
ORD904956,CUST100232,PROD700104,2025-12-08,3,62.73,0,Placed,Online
ORD904957,CUST101671,PROD700066,2024-10-25,1,321.8,0,Shipped,Online
ORD904958,CUST101968,PROD700069,2026-07-21,2,85.21,0,Cancelled,Online
ORD904959,CUST100997,PROD700003,2025-06-29,4,353.56,15,Shipped,Online
ORD904960,CUST100254,PROD700147,2026-03-04,3,109.71,0,Cancelled,Online
ORD904961,CUST101533,PROD700090,2025-01-18,3,519.7,0,Shipped,In-Store
ORD904962,CUST101519,PROD700075,2026-03-02,2,364.36,10,Delivered,Online
ORD904963,CUST100702,PROD700090,2025-12-02,4,519.7,0,Shipped,Online
ORD904964,CUST101905,PROD700003,2024-12-19,1,353.56,5,Delivered,Mobile App
ORD904965,CUST100626,PROD700017,2024-07-25,4,101.98,0,Shipped,In-Store
ORD904966,CUST100479,PROD700072,2024-09-12,3,237.67,0,Delivered,Online
ORD904967,CUST101686,PROD700104,2025-06-02,2,62.73,0,Delivered,Online
ORD904968,CUST100186,PROD700131,2025-04-11,5,395.12,5,Delivered,In-Store
ORD904969,CUST100026,PROD700011,2026-01-15,1,177.92,0,Placed,Mobile App
ORD904970,CUST101275,PROD700026,2025-02-10,2,311.22,0,Delivered,In-Store
ORD904971,CUST101510,PROD700114,2026-05-06,4,145.72,5,Returned,Online
ORD904972,CUST100577,PROD700069,2025-08-20,5,85.21,0,Delivered,Mobile App
ORD904973,CUST101824,PROD700073,2025-07-10,2,365.16,5,Delivered,Mobile App
ORD904974,CUST101584,PROD700062,2025-05-22,3,265.13,0,Delivered,Mobile App
ORD904975,CUST100989,PROD700138,2025-05-04,2,283.42,0,Delivered,Online
ORD904976,CUST101348,PROD700120,2025-07-05,3,118.81,0,Cancelled,Mobile App
ORD904977,CUST100283,PROD700031,2025-09-07,2,114.6,0,Placed,Online
ORD904978,CUST100967,PROD700070,2024-09-30,4,481.72,0,Returned,Online
ORD904979,CUST101492,PROD700132,2026-05-01,5,521.91,5,Shipped,Online
ORD904980,CUST101382,PROD700134,2025-05-06,4,470.5,10,Returned,In-Store
ORD904981,CUST101916,PROD700071,2026-02-14,1,616.23,0,Returned,In-Store
ORD904982,CUST100244,PROD700030,2025-10-02,1,22.26,0,Returned,Mobile App
ORD904983,CUST101330,PROD700065,2024-09-17,3,584.34,0,Delivered,Online
ORD904984,CUST101552,PROD700149,2025-06-13,5,438.19,5,Shipped,Online
ORD904985,CUST100618,PROD700077,2025-05-21,2,398.68,10,Delivered,Online
ORD904986,CUST101567,PROD700132,2026-07-15,5,521.91,0,Cancelled,In-Store
ORD904987,CUST101370,PROD700061,2026-06-15,4,272.03,0,Returned,Online
ORD904988,CUST100960,PROD700126,2026-03-20,4,628.38,5,Placed,Mobile App
ORD904989,CUST100684,PROD700037,2025-04-22,3,418.21,15,Shipped,Online
ORD904990,CUST100334,PROD700142,2025-04-08,1,716.35,10,Delivered,Online
ORD904991,CUST100837,PROD700146,2025-11-27,5,53.38,5,Placed,Online
ORD904992,CUST100738,PROD700004,2025-12-26,2,678.25,15,Delivered,Mobile App
ORD904993,CUST101324,PROD700140,2026-07-13,2,46.71,20,Delivered,Online
ORD904994,CUST101690,PROD700104,2024-10-02,3,62.73,5,Delivered,Online
ORD904995,CUST100386,PROD700027,2026-03-28,1,622.44,5,Delivered,In-Store
ORD904996,CUST100043,PROD700002,2025-06-27,5,696.28,0,Delivered,Mobile App
ORD904997,CUST101080,PROD700124,2024-11-11,5,466.53,5,Delivered,In-Store
ORD904998,CUST101923,PROD700106,2026-03-22,4,758.71,5,Delivered,Online
ORD904999,CUST101821,PROD700127,2025-09-28,1,727.99,10,Delivered,Online
ORD905000,CUST101377,PROD700129,2025-05-18,3,850.67,5,Delivered,Online
ORD905001,CUST100838,PROD700077,2025-02-01,5,398.68,15,Delivered,Online
ORD905002,CUST100972,PROD700104,2024-11-18,3,62.73,10,Placed,In-Store
ORD905003,CUST100904,PROD700068,2024-09-19,3,392.71,0,Delivered,Online
ORD905004,CUST101224,PROD700092,2026-03-10,3,543.0,0,Placed,Online
ORD905005,CUST100976,PROD700114,2025-01-06,5,145.72,5,Shipped,Online
ORD905006,CUST101566,PROD700010,2025-06-24,2,281.9,0,Delivered,Online
ORD905007,CUST100813,PROD700047,2024-09-01,4,205.05,5,Returned,Mobile App
ORD905008,CUST101522,PROD700014,2026-06-13,2,211.03,0,Shipped,Mobile App
ORD905009,CUST101897,PROD700065,2024-10-18,3,584.34,0,Shipped,Online
ORD905010,CUST101465,PROD700061,2025-07-29,1,272.03,10,Delivered,Mobile App
ORD905011,CUST100080,PROD700118,2026-05-27,3,47.93,5,Delivered,Online
ORD905012,CUST100300,PROD700022,2024-10-02,4,486.05,5,Delivered,Online
ORD905013,CUST100256,PROD700102,2025-03-15,4,44.31,0,Delivered,In-Store
ORD905014,CUST100050,PROD700123,2026-07-20,5,37.23,0,Delivered,In-Store
ORD905015,CUST101570,PROD700053,2025-08-01,4,143.47,0,Delivered,Mobile App
ORD905016,CUST100472,PROD700049,2026-06-29,2,368.31,0,Delivered,Online
ORD905017,CUST101427,PROD700038,2026-05-06,5,252.24,0,Returned,In-Store
ORD905018,CUST101833,PROD700133,2024-11-23,2,30.49,10,Delivered,Mobile App
ORD905019,CUST100381,PROD700056,2026-06-05,4,171.24,0,Delivered,In-Store
ORD905020,CUST100469,PROD700026,2024-12-03,1,311.22,5,Shipped,Mobile App
ORD905021,CUST101196,PROD700013,2026-04-16,1,365.04,0,Delivered,In-Store
ORD905022,CUST100912,PROD700064,2025-12-28,1,555.35,0,Shipped,Online
ORD905023,CUST101294,PROD700059,2024-10-27,2,773.2,5,Delivered,Mobile App
ORD905024,CUST100751,PROD700131,2025-11-05,2,395.12,0,Delivered,In-Store
ORD905025,CUST100997,PROD700021,2026-03-31,2,19.04,10,Delivered,In-Store
ORD905026,CUST100900,PROD700003,2026-01-09,3,353.56,0,Delivered,Online
ORD905027,CUST100862,PROD700095,2026-04-03,1,734.37,5,Delivered,Online
ORD905028,CUST101728,PROD700004,2025-02-27,4,678.25,5,Shipped,Online
ORD905029,CUST101363,PROD700036,2025-04-04,1,474.97,5,Delivered,In-Store
ORD905030,CUST100891,PROD700118,2024-12-24,5,47.93,0,Delivered,Online
ORD905031,CUST101985,PROD700037,2024-10-06,4,418.21,20,Shipped,In-Store
ORD905032,CUST100418,PROD700133,2025-10-03,5,30.49,0,Delivered,Mobile App
ORD905033,CUST101644,PROD700134,2025-06-01,5,470.5,5,Shipped,Online
ORD905034,CUST100959,PROD700116,2026-01-21,5,272.14,15,Cancelled,In-Store
ORD905035,CUST100164,PROD700132,2026-04-08,2,521.91,5,Delivered,Online
ORD905036,CUST100766,PROD700042,2025-03-25,1,132.97,10,Delivered,Mobile App
ORD905037,CUST101596,PROD700107,2024-09-23,3,227.72,0,Delivered,In-Store
ORD905038,CUST100811,PROD700007,2025-05-16,2,35.8,0,Delivered,Mobile App
ORD905039,CUST101571,PROD700134,2025-02-26,4,470.5,0,Delivered,In-Store
ORD905040,CUST100964,PROD700057,2026-03-29,3,507.76,0,Delivered,Online
ORD905041,CUST100877,PROD700145,2025-03-04,5,247.18,0,Delivered,In-Store
ORD905042,CUST101496,PROD700091,2026-06-04,5,397.6,0,Placed,Online
ORD905043,CUST100961,PROD700047,2026-04-25,3,205.05,0,Shipped,Online
ORD905044,CUST100820,PROD700083,2024-10-06,3,403.0,0,Delivered,In-Store
ORD905045,CUST100849,PROD700075,2025-09-20,2,364.36,0,Delivered,In-Store
ORD905046,CUST100591,PROD700157,2025-12-18,3,172.47,0,Cancelled,In-Store
ORD905047,CUST100585,PROD700089,2024-08-03,3,608.46,0,Delivered,Online
ORD905048,CUST100119,PROD700094,2026-03-21,2,318.45,0,Placed,Online
ORD905049,CUST100186,PROD700013,2025-04-06,2,365.04,0,Delivered,Online
ORD905050,CUST100770,PROD700119,2025-02-15,2,270.38,0,Delivered,In-Store
ORD905051,CUST101345,PROD700042,2026-05-17,3,132.97,10,Delivered,Online
ORD905052,CUST100418,PROD700047,2024-07-30,2,205.05,0,Returned,Online
ORD905053,CUST100133,PROD700068,2024-08-12,5,392.71,0,Shipped,Online
ORD905054,CUST101235,PROD700024,2025-08-29,5,54.71,0,Shipped,Online
ORD905055,CUST101489,PROD700110,2025-03-31,4,450.93,0,Delivered,Online
ORD905056,CUST101892,PROD700039,2026-02-06,4,241.26,10,Delivered,In-Store
ORD905057,CUST100404,PROD700142,2025-01-12,5,716.35,5,Delivered,Online
ORD905058,CUST100572,PROD700157,2025-08-28,3,172.47,0,Delivered,Mobile App
ORD905059,CUST101227,PROD700014,2026-02-13,5,211.03,0,Delivered,Online
ORD905060,CUST101579,PROD700106,2026-04-10,3,758.71,5,Cancelled,In-Store
ORD905061,CUST100716,PROD700143,2026-04-07,1,89.59,10,Placed,Mobile App
ORD905062,CUST101176,PROD700069,2024-08-01,4,85.21,10,Delivered,Online
ORD905063,CUST101983,PROD700126,2025-12-20,2,628.38,0,Delivered,Online
ORD905064,CUST101610,PROD700140,2025-12-19,1,46.71,10,Delivered,In-Store
ORD905065,CUST100061,PROD700033,2025-11-04,5,448.68,5,Returned,Online
ORD905066,CUST100906,PROD700088,2025-02-19,1,606.19,0,Delivered,Mobile App
ORD905067,CUST101082,PROD700115,2026-03-11,4,332.94,15,Placed,Online
ORD905068,CUST101669,PROD700060,2024-11-22,4,102.27,0,Shipped,Online
ORD905069,CUST100438,PROD700103,2024-08-05,5,730.15,0,Delivered,Online
ORD905070,CUST100092,PROD700082,2026-03-20,1,208.24,0,Shipped,In-Store
ORD905071,CUST101642,PROD700151,2026-06-02,4,655.42,5,Shipped,In-Store
ORD905072,CUST101791,PROD700067,2025-07-19,2,10.51,0,Shipped,Online
ORD905073,CUST100229,PROD700103,2026-03-05,5,730.15,0,Delivered,Online
ORD905074,CUST100481,PROD700091,2025-11-12,4,397.6,0,Placed,Online
ORD905075,CUST100676,PROD700133,2025-05-27,5,30.49,10,Placed,Online
ORD905076,CUST101852,PROD700074,2026-01-11,4,340.42,0,Delivered,Mobile App
ORD905077,CUST100903,PROD700054,2024-10-13,4,314.73,0,Delivered,Online
ORD905078,CUST101804,PROD700149,2026-01-13,1,438.19,0,Delivered,Online
ORD905079,CUST100090,PROD700045,2025-11-10,1,77.24,20,Delivered,Online
ORD905080,CUST100719,PROD700147,2025-10-24,4,109.71,5,Delivered,Online
ORD905081,CUST101849,PROD700128,2024-08-19,1,458.27,5,Delivered,Online
ORD905082,CUST101233,PROD700077,2026-05-21,1,398.68,0,Delivered,Online
ORD905083,CUST101464,PROD700033,2025-11-22,5,448.68,5,Delivered,Online
ORD905084,CUST101534,PROD700057,2025-11-12,5,507.76,0,Delivered,Mobile App
ORD905085,CUST101750,PROD700042,2025-07-16,5,132.97,0,Delivered,In-Store
ORD905086,CUST101811,PROD700002,2025-10-24,1,696.28,0,Returned,Online
ORD905087,CUST100193,PROD700075,2025-09-15,3,364.36,15,Cancelled,Online
ORD905088,CUST101531,PROD700095,2026-03-30,5,734.37,15,Placed,Mobile App
ORD905089,CUST101578,PROD700153,2025-10-24,3,487.4,5,Delivered,Online
ORD905090,CUST100729,PROD700102,2025-06-17,3,44.31,0,Placed,In-Store
ORD905091,CUST101180,PROD700151,2025-04-03,2,655.42,0,Delivered,Online
ORD905092,CUST101008,PROD700128,2026-02-15,4,458.27,0,Delivered,Online
ORD905093,CUST100302,PROD700002,2025-10-12,3,696.28,5,Delivered,Online
ORD905094,CUST101954,PROD700041,2026-01-13,5,302.2,10,Cancelled,Mobile App
ORD905095,CUST101867,PROD700093,2024-09-21,1,145.16,5,Delivered,In-Store
ORD905096,CUST100450,PROD700021,2025-01-13,2,19.04,0,Returned,Online
ORD905097,CUST100334,PROD700049,2024-10-08,3,368.31,15,Delivered,Online
ORD905098,CUST101932,PROD700067,2024-10-11,1,10.51,20,Delivered,Online
ORD905099,CUST101069,PROD700018,2025-09-26,4,554.12,5,Delivered,Online
ORD905100,CUST100795,PROD700114,2026-06-09,3,145.72,0,Delivered,Online
ORD905101,CUST101516,PROD700046,2025-08-14,4,585.39,0,Delivered,Online
ORD905102,CUST101212,PROD700058,2024-08-08,1,159.38,20,Returned,Online
ORD905103,CUST101379,PROD700018,2026-05-10,4,554.12,0,Delivered,Online
ORD905104,CUST101317,PROD700141,2025-12-19,4,98.63,0,Placed,Online
ORD905105,CUST101455,PROD700031,2026-07-09,2,114.6,5,Cancelled,Online
ORD905106,CUST100400,PROD700157,2025-09-01,5,172.47,0,Cancelled,Online
ORD905107,CUST101189,PROD700149,2025-07-13,5,438.19,5,Delivered,Online
ORD905108,CUST101619,PROD700109,2025-08-29,2,139.92,0,Shipped,In-Store
ORD905109,CUST101408,PROD700153,2026-02-17,4,487.4,0,Delivered,In-Store
ORD905110,CUST101441,PROD700026,2024-09-19,1,311.22,0,Cancelled,Online
ORD905111,CUST100590,PROD700103,2025-04-07,5,730.15,0,Placed,Online
ORD905112,CUST100100,PROD700022,2025-07-04,1,486.05,10,Shipped,In-Store
ORD905113,CUST101609,PROD700001,2026-06-27,5,440.65,0,Shipped,Online
ORD905114,CUST101530,PROD700142,2025-02-09,1,716.35,10,Shipped,Online
ORD905115,CUST101416,PROD700010,2026-01-12,5,281.9,5,Delivered,Mobile App
ORD905116,CUST101130,PROD700065,2025-10-19,1,584.34,10,Delivered,Online
ORD905117,CUST101159,PROD700144,2026-07-14,3,118.57,10,Shipped,Online
ORD905118,CUST101662,PROD700103,2026-01-02,1,730.15,10,Delivered,Online
ORD905119,CUST100269,PROD700128,2024-10-23,1,458.27,5,Delivered,Online
ORD905120,CUST101141,PROD700087,2025-06-14,4,133.01,0,Delivered,In-Store
ORD905121,CUST100083,PROD700139,2026-05-11,3,683.2,0,Delivered,Online
ORD905122,CUST101362,PROD700070,2025-08-03,1,481.72,5,Delivered,Online
ORD905123,CUST101760,PROD700158,2024-09-12,3,65.64,20,Delivered,Online
ORD905124,CUST100390,PROD700110,2025-06-16,2,450.93,5,Delivered,In-Store
ORD905125,CUST100799,PROD700073,2026-06-06,4,365.16,5,Delivered,Mobile App
ORD905126,CUST100800,PROD700088,2025-03-27,2,606.19,15,Placed,Mobile App
ORD905127,CUST101290,PROD700126,2025-06-23,2,628.38,0,Delivered,Online
ORD905128,CUST100655,PROD700075,2025-07-23,4,364.36,5,Cancelled,Online
ORD905129,CUST100913,PROD700099,2024-08-29,2,49.16,15,Delivered,Online
ORD905130,CUST101472,PROD700099,2025-12-28,4,49.16,0,Shipped,Online
ORD905131,CUST100261,PROD700048,2025-10-11,3,867.55,0,Delivered,Mobile App
ORD905132,CUST101609,PROD700140,2025-09-03,5,46.71,5,Cancelled,Online
ORD905133,CUST100775,PROD700011,2026-06-20,1,177.92,0,Delivered,Online
ORD905134,CUST100128,PROD700125,2025-06-21,3,240.64,10,Placed,Mobile App
ORD905135,CUST101468,PROD700127,2025-06-21,2,727.99,15,Shipped,Online
ORD905136,CUST100696,PROD700070,2025-08-08,2,481.72,0,Returned,Mobile App
ORD905137,CUST100657,PROD700099,2026-04-13,1,49.16,5,Placed,Online
ORD905138,CUST101799,PROD700158,2026-04-27,3,65.64,0,Delivered,Online
ORD905139,CUST100307,PROD700092,2025-09-19,1,543.0,0,Delivered,Online
ORD905140,CUST100179,PROD700058,2025-09-10,3,159.38,0,Shipped,Online
ORD905141,CUST100034,PROD700069,2025-04-04,3,85.21,0,Cancelled,Mobile App
ORD905142,CUST100305,PROD700159,2024-10-21,2,97.45,0,Shipped,Online
ORD905143,CUST101808,PROD700031,2026-02-10,1,114.6,0,Delivered,Mobile App
ORD905144,CUST100463,PROD700069,2025-06-17,3,85.21,5,Cancelled,In-Store
ORD905145,CUST100063,PROD700070,2025-09-22,1,481.72,10,Shipped,Online
ORD905146,CUST101422,PROD700124,2024-12-07,5,466.53,15,Shipped,Mobile App
ORD905147,CUST101114,PROD700119,2024-08-08,4,270.38,0,Delivered,Mobile App
ORD905148,CUST100235,PROD700011,2024-12-25,2,177.92,0,Placed,Online
ORD905149,CUST101275,PROD700058,2025-09-27,1,159.38,15,Shipped,Mobile App
ORD905150,CUST101337,PROD700132,2026-07-15,1,521.91,0,Delivered,Online
ORD905151,CUST100636,PROD700145,2026-04-27,4,247.18,0,Shipped,Online
ORD905152,CUST101545,PROD700118,2025-05-03,5,47.93,10,Delivered,Mobile App
ORD905153,CUST100924,PROD700085,2024-11-12,3,533.71,20,Delivered,In-Store
ORD905154,CUST101571,PROD700088,2025-12-12,2,606.19,5,Delivered,Online
ORD905155,CUST101550,PROD700136,2025-08-26,2,664.61,20,Shipped,Mobile App
ORD905156,CUST101531,PROD700038,2025-05-02,3,252.24,0,Delivered,In-Store
ORD905157,CUST101841,PROD700051,2025-07-20,3,867.0,0,Shipped,Online
ORD905158,CUST100678,PROD700142,2025-11-09,2,716.35,0,Delivered,Online
ORD905159,CUST101507,PROD700086,2025-03-11,3,213.12,0,Shipped,Online
ORD905160,CUST100536,PROD700120,2026-04-10,2,118.81,0,Placed,Online
ORD905161,CUST101090,PROD700097,2024-09-06,4,195.74,0,Delivered,Online
ORD905162,CUST101426,PROD700126,2024-09-11,3,628.38,10,Delivered,Online
ORD905163,CUST100641,PROD700033,2026-05-28,1,448.68,0,Delivered,In-Store
ORD905164,CUST101237,PROD700055,2026-05-21,4,625.81,0,Delivered,Online
ORD905165,CUST101344,PROD700034,2025-04-09,4,542.39,5,Shipped,Online
ORD905166,CUST101955,PROD700075,2026-07-06,1,364.36,0,Shipped,Online
ORD905167,CUST100167,PROD700031,2025-03-03,1,114.6,0,Delivered,Online
ORD905168,CUST101223,PROD700036,2026-07-17,5,474.97,0,Delivered,Online
ORD905169,CUST100419,PROD700118,2026-01-16,3,47.93,0,Shipped,In-Store
ORD905170,CUST100250,PROD700156,2024-09-24,4,368.07,5,Placed,Online
ORD905171,CUST101608,PROD700058,2025-12-21,2,159.38,5,Cancelled,Online
ORD905172,CUST100957,PROD700159,2025-05-03,4,97.45,0,Delivered,Online
ORD905173,CUST100619,PROD700011,2026-07-22,2,177.92,0,Delivered,Online
ORD905174,CUST101457,PROD700153,2024-08-05,4,487.4,0,Delivered,Online
ORD905175,CUST101502,PROD700141,2025-05-27,4,98.63,0,Delivered,Online
ORD905176,CUST101941,PROD700121,2025-08-25,5,666.9,5,Delivered,Mobile App
ORD905177,CUST101209,PROD700033,2026-03-23,1,448.68,0,Delivered,In-Store
ORD905178,CUST101880,PROD700055,2025-10-19,4,625.81,0,Delivered,Online
ORD905179,CUST101950,PROD700073,2025-09-28,5,365.16,15,Cancelled,Online
ORD905180,CUST101783,PROD700041,2025-04-12,2,302.2,5,Shipped,Online
ORD905181,CUST100922,PROD700010,2024-09-29,4,281.9,0,Placed,Online
ORD905182,CUST100811,PROD700079,2024-10-12,5,133.49,5,Shipped,Online
ORD905183,CUST100940,PROD700120,2025-09-16,4,118.81,0,Shipped,Online
ORD905184,CUST100007,PROD700105,2025-09-24,3,290.44,5,Delivered,Online
ORD905185,CUST101125,PROD700035,2025-12-01,2,388.41,10,Cancelled,Online
ORD905186,CUST101189,PROD700046,2024-09-30,5,585.39,10,Shipped,Online
ORD905187,CUST101100,PROD700128,2024-09-22,4,458.27,0,Cancelled,In-Store
ORD905188,CUST100535,PROD700066,2025-05-13,4,321.8,5,Shipped,Online
ORD905189,CUST101856,PROD700052,2025-12-30,2,675.95,0,Cancelled,In-Store
ORD905190,CUST101356,PROD700150,2026-03-22,4,43.78,10,Delivered,Mobile App
ORD905191,CUST100559,PROD700102,2026-03-11,4,44.31,0,Placed,Mobile App
ORD905192,CUST101338,PROD700024,2026-05-11,2,54.71,15,Shipped,Online
ORD905193,CUST100567,PROD700087,2025-08-06,5,133.01,5,Delivered,Mobile App
ORD905194,CUST101347,PROD700023,2026-05-08,1,159.91,0,Returned,Mobile App
ORD905195,CUST101980,PROD700110,2025-09-10,3,450.93,0,Placed,Online
ORD905196,CUST101397,PROD700099,2025-08-06,2,49.16,0,Delivered,In-Store
ORD905197,CUST101486,PROD700004,2024-12-24,3,678.25,15,Delivered,In-Store
ORD905198,CUST101411,PROD700064,2025-02-18,5,555.35,0,Placed,Online
